종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"060310","3S","KOSDAQ","기계·장비","3520","30","0.86","162875725760"
"054620","APS홀딩스","KOSDAQ","금융","19350","150","0.78","394628176350"
"265520","AP시스템","KOSDAQ","반도체","28800","100","0.35","417030537600"
"211270","AP위성","KOSDAQ","통신장비","16100","350","2.22","242825094400"
"013720","CBI","KOSDAQ","운송장비·부품","3455","-25","-0.72","175160812625"
"035760","CJ ENM","KOSDAQ","방송서비스","153500","500","0.33","3366125139000"
"051500","CJ프레시웨이","KOSDAQ","유통","37250","1300","3.62","442216578500"
"058820","CMG제약","KOSDAQ","제약","4520","-5","-0.11","627792942880"
"023460","CNH","KOSDAQ","금융","3640","-145","-3.83","135408000000"
"056730","CNT85","KOSDAQ","유통","1550","0","0.00","109591063600"
"056000","COWON","KOSDAQ","디지털컨텐츠","2860","0","0.00","56399843500"
"065770","CS","KOSDAQ","통신장비","5420","-30","-0.55","105208324600"
"083660","CSA 코스믹","KOSDAQ","화학","1560","-30","-1.89","59177217840"
"367340","DB금융스팩8호","KOSDAQ","금융","2190","-10","-0.45","13249500000"
"367360","DB금융스팩9호","KOSDAQ","금융","2185","5","0.23","10575400000"
"068790","DMS","KOSDAQ","기계·장비","7880","40","0.51","193635720680"
"241520","DSC인베스트먼트","KOSDAQ","금융","5410","100","1.88","150459690230"
"245620","EDGC","KOSDAQ","기타서비스","4130","90","2.23","345632687260"
"037370","EG","KOSDAQ","건설","12350","-150","-1.20","94570075600"
"079190","EMW","KOSDAQ","통신장비","2780","0","0.00","88360067660"
"050120","ES큐브","KOSDAQ","유통","5030","-20","-0.40","68227352580"
"130500","GH신소재","KOSDAQ","섬유·의류","7120","-180","-2.47","78320000000"
"900290","GRT","KOSDAQ","금융","951","0","0.00","64073625000"
"083450","GST","KOSDAQ","반도체","29050","-550","-1.86","270680492250"
"045890","GV","KOSDAQ","일반전기전자","240","0","0.00","20823884880"
"227100","H&B디자인","KOSDAQ","일반전기전자","16800","300","1.82","78975472800"
"297890","HB솔루션","KOSDAQ","기계·장비","23050","-200","-0.86","379427917050"
"078150","HB테크놀러지","KOSDAQ","기계·장비","2900","-20","-0.68","229072235400"
"195940","HK이노엔","KOSDAQ","제약","65200","4200","6.89","1884573334800"
"036640","HRS","KOSDAQ","화학","5840","200","3.55","95512032000"
"335870","IBKS제12호스팩","KOSDAQ","금융","3035","115","3.94","9469200000"
"351340","IBKS제13호스팩","KOSDAQ","금융","2465","-15","-0.60","12744050000"
"351320","IBKS제14호스팩","KOSDAQ","금융","3520","-90","-2.49","15241600000"
"373200","IBKS제15호스팩","KOSDAQ","금융","2350","0","0.00","8272000000"
"095340","ISC","KOSDAQ","반도체","26550","850","3.31","439256899800"
"099520","ITX-AI","KOSDAQ","통신장비","1285","0","0.00","37652662655"
"950170","JTC","KOSDAQ","유통","4580","-30","-0.65","160325267860"
"067290","JW신약","KOSDAQ","제약","4695","100","2.18","206283548310"
"035900","JYP Ent.","KOSDAQ","오락·문화","41300","-1050","-2.48","1466046419600"
"024840","KBI메탈","KOSDAQ","금속","2405","60","2.56","79246789440"
"024120","KB오토시스","KOSDAQ","운송장비·부품","7500","0","0.00","86250000000"
"021320","KCC건설","KOSDAQ","건설","11400","-250","-2.15","243960000000"
"036670","KCI","KOSDAQ","화학","9410","140","1.51","106050700000"
"044180","KD","KOSDAQ","건설","2110","-100","-4.52","34868509600"
"151860","KG ETS","KOSDAQ","기타서비스","17800","-250","-1.39","640800000000"
"046440","KG모빌리언스","KOSDAQ","소프트웨어","10150","-100","-0.98","394079515200"
"035600","KG이니시스","KOSDAQ","소프트웨어","19250","200","1.05","537160354500"
"226360","KH E&T","KOSDAQ","건설","2000","10","0.50","112578142000"
"111870","KH 일렉트론","KOSDAQ","일반전기전자","943","-4","-0.42","96419336863"
"060720","KH바텍","KOSDAQ","IT부품","31250","350","1.13","739809468750"
"122450","KMH","KOSDAQ","방송서비스","10200","-200","-1.92","462426832800"
"052900","KMH하이텍","KOSDAQ","반도체","1855","-45","-2.37","86972600645"
"058400","KNN","KOSDAQ","방송서비스","1860","75","4.20","246319279200"
"114450","KPX생명과학","KOSDAQ","제약","9320","0","0.00","139800000000"
"060370","KT서브마린","KOSDAQ","건설","6450","-50","-0.77","141255000000"
"108320","LX세미콘","KOSDAQ","반도체","116100","-2300","-1.94","1888285230000"
"160550","NEW","KOSDAQ","오락·문화","10750","100","0.94","299990639500"
"053290","NE능률","KOSDAQ","출판·매체복제","15050","50","0.33","248720920350"
"104200","NHN벅스","KOSDAQ","디지털컨텐츠","6720","210","3.23","99641136000"
"060250","NHN한국사이버결제","KOSDAQ","소프트웨어","48600","200","0.41","1190834573400"
"030190","NICE평가정보","KOSDAQ","기타서비스","21350","-50","-0.23","1296261407000"
"078590","OQP","KOSDAQ","운송장비·부품","2380","0","0.00","197556560040"
"024940","PN풍년","KOSDAQ","금속","7120","240","3.49","71200000000"
"218410","RFHIC","KOSDAQ","일반전기전자","32900","-300","-0.90","876706698000"
"327260","RF머트리얼즈","KOSDAQ","기타제조","23850","100","0.42","95372548650"
"091340","S&K폴리텍","KOSDAQ","IT부품","5820","-50","-0.85","68115656220"
"019550","SBI인베스트먼트","KOSDAQ","금융","1790","-30","-1.65","290099169250"
"950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제","7580","20","0.26","182284143200"
"046140","SBS콘텐츠허브","KOSDAQ","오락·문화","7320","120","1.67","157113222600"
"036120","SCI평가정보","KOSDAQ","기타서비스","3355","-5","-0.15","119102500000"
"099220","SDN","KOSDAQ","유통","2600","-15","-0.57","138240538800"
"036540","SFA반도체","KOSDAQ","반도체","6890","-50","-0.72","1133131487670"
"255220","SG","KOSDAQ","비금속","2235","15","0.68","92395496745"
"040610","SG&G","KOSDAQ","운송장비·부품","2775","50","1.83","94591968900"
"049470","SGA","KOSDAQ","소프트웨어","1325","95","7.72","70042479925"
"184230","SGA솔루션즈","KOSDAQ","소프트웨어","1420","-5","-0.35","65569644520"
"016250","SGC이테크건설","KOSDAQ","건설","75400","0","0.00","152628223800"
"337450","SK5호스팩","KOSDAQ","금융","2430","-10","-0.41","10473300000"
"340350","SK6호스팩","KOSDAQ","금융","2210","10","0.45","12619100000"
"036490","SK머티리얼즈","KOSDAQ","반도체","403200","-1800","-0.44","4252821753600"
"048550","SM C&C","KOSDAQ","방송서비스","5470","-100","-1.80","519500231400"
"063440","SM Life Design","KOSDAQ","출판·매체복제","3060","-95","-3.01","138095211240"
"950180","SNK","KOSDAQ","출판·매체복제","18900","50","0.27","398068020000"
"289080","SV인베스트먼트","KOSDAQ","금융","3905","-30","-0.76","207878770000"
"089230","THE E&M","KOSDAQ","인터넷","914","6","0.66","158533474574"
"161570","THE MIDONG","KOSDAQ","정보기기","1595","5","0.31","24854613850"
"192410","THQ","KOSDAQ","통신장비","3010","5","0.17","87078995990"
"032540","TJ미디어","KOSDAQ","일반전기전자","5200","20","0.39","72444366800"
"048770","TPC","KOSDAQ","기계·장비","4360","30","0.69","64412773920"
"246690","TS인베스트먼트","KOSDAQ","금융","3335","25","0.76","130484806465"
"317240","TS트릴리온","KOSDAQ","화학","1120","0","0.00","102014139360"
"038340","UCI","KOSDAQ","기타서비스","445","0","0.00","16641828315"
"073570","WI","KOSDAQ","기타제조","1985","5","0.25","160596172905"
"057030","YBM넷","KOSDAQ","기타서비스","7390","-70","-0.94","120550830830"
"040300","YTN","KOSDAQ","방송서비스","3630","-5","-0.14","152460000000"
"051390","YW","KOSDAQ","유통","4460","-25","-0.56","50644941280"
"052220","iMBC","KOSDAQ","디지털컨텐츠","4550","50","1.11","104650000000"
"079940","가비아","KOSDAQ","인터넷","13950","-200","-1.41","188822791800"
"078890","가온미디어","KOSDAQ","통신장비","16100","-200","-1.23","255216330600"
"036620","감성코퍼레이션","KOSDAQ","유통","1595","-5","-0.31","120140020715"
"217730","강스템바이오텍","KOSDAQ","제약","4400","-105","-2.33","112471427200"
"114190","강원","KOSDAQ","금속","2500","0","0.00","45387277500"
"094480","갤럭시아머니트리","KOSDAQ","소프트웨어","6310","-50","-0.79","247540277780"
"063080","게임빌","KOSDAQ","디지털컨텐츠","33300","-50","-0.15","219619893600"
"039240","경남스틸","KOSDAQ","금속","7660","350","4.79","191500000000"
"053950","경남제약","KOSDAQ","제약","6640","-20","-0.30","133129111600"
"223310","경남제약헬스케어","KOSDAQ","소프트웨어","3320","0","0.00","44267239920"
"011040","경동제약","KOSDAQ","제약","11050","100","0.91","339994864300"
"024910","경창산업","KOSDAQ","운송장비·부품","2760","-20","-0.72","98860453800"
"198440","고려시멘트","KOSDAQ","비금속","4315","5","0.12","137993527400"
"049720","고려신용정보","KOSDAQ","기타서비스","10300","-300","-2.83","147290000000"
"014570","고려제약","KOSDAQ","제약","10150","100","1.00","111650000000"
"348150","고바이오랩","KOSDAQ","기타서비스","34100","1000","3.02","551108616300"
"098460","고영","KOSDAQ","기계·장비","22750","-400","-1.73","1561895676250"
"035290","골드앤에스","KOSDAQ","출판·매체복제","1305","0","0.00","47272202550"
"038530","골드퍼시픽","KOSDAQ","유통","1815","50","2.83","144084760545"
"900280","골든센츄리","KOSDAQ","금융","450","-10","-2.17","79458115950"
"215000","골프존","KOSDAQ","소프트웨어","145400","2400","1.68","912445341000"
"121440","골프존뉴딘홀딩스","KOSDAQ","유통","8850","20","0.23","379105839300"
"014200","광림","KOSDAQ","운송장비·부품","3860","-115","-2.89","204279823240"
"026910","광진실업","KOSDAQ","금속","6370","260","4.26","40802429850"
"090150","광진윈텍","KOSDAQ","운송장비·부품","9520","120","1.28","165251901360"
"355150","교보10호스팩","KOSDAQ","금융","2220","5","0.23","11810400000"
"331520","교보9호스팩","KOSDAQ","금융","2295","45","2.00","8904600000"
"053270","구영테크","KOSDAQ","운송장비·부품","3805","5","0.13","100429832070"
"066620","국보디자인","KOSDAQ","건설","20500","0","0.00","153750000000"
"043650","국순당","KOSDAQ","음식료·담배","9510","-30","-0.31","169832471040"
"006050","국영지앤엠","KOSDAQ","비금속","2270","0","0.00","79212201610"
"060480","국일신동","KOSDAQ","금속","4320","-20","-0.46","47908800000"
"078130","국일제지","KOSDAQ","종이·목재","5470","80","1.48","698067577310"
"307750","국전약품","KOSDAQ","제약","9500","1400","17.28","466158055500"
"204020","그리티","KOSDAQ","섬유·의류","3440","75","2.23","69307159200"
"186230","그린플러스","KOSDAQ","금속","17900","-300","-1.65","193681365200"
"900070","글로벌에스엠","KOSDAQ","금융","1110","20","1.83","59655804480"
"204620","글로벌텍스프리","KOSDAQ","금융","3390","5","0.15","165217382490"
"019660","글로본","KOSDAQ","유통","3925","5","0.13","128599952075"
"053260","금강철강","KOSDAQ","금속","5790","130","2.30","108388800000"
"036190","금화피에스시","KOSDAQ","건설","31900","800","2.57","191400000000"
"049080","기가레인","KOSDAQ","반도체","2295","-25","-1.08","181863235800"
"035460","기산텔레콤","KOSDAQ","통신장비","3105","35","1.14","45262640700"
"308100","까스텔바작","KOSDAQ","유통","15850","-300","-1.86","104557695000"
"187790","나노","KOSDAQ","화학","2115","-50","-2.31","57248174925"
"286750","나노브릭","KOSDAQ","화학","7970","370","4.87","74137481960"
"151910","나노스","KOSDAQ","IT부품","6290","-10","-0.16","934853432630"
"121600","나노신소재","KOSDAQ","화학","35850","-1250","-3.37","388912738050"
"247660","나노씨엠에스","KOSDAQ","일반전기전자","59700","5700","10.56","251272524000"
"039860","나노엔텍","KOSDAQ","의료·정밀기기","8870","-120","-1.33","237701160490"
"091970","나노캠텍","KOSDAQ","화학","1880","-15","-0.79","52791199000"
"051490","나라엠앤디","KOSDAQ","기계·장비","9310","-60","-0.64","132202000000"
"190510","나무가","KOSDAQ","IT부품","9600","180","1.91","131924928000"
"242040","나무기술","KOSDAQ","출판·매체복제","3020","-50","-1.63","103409934000"
"089600","나스미디어","KOSDAQ","기타서비스","38000","0","0.00","364986580000"
"293580","나우IB","KOSDAQ","금융","11550","250","2.21","110614350000"
"138610","나이벡","KOSDAQ","제약","35300","-1250","-3.42","349575158700"
"130580","나이스디앤비","KOSDAQ","기타서비스","10250","0","0.00","157850000000"
"036800","나이스정보통신","KOSDAQ","통신서비스","33650","200","0.60","336500000000"
"267320","나인테크","KOSDAQ","IT부품","3635","-35","-0.95","143206473790"
"111710","남화산업","KOSDAQ","오락·문화","9980","-70","-0.70","205468240000"
"091590","남화토건","KOSDAQ","건설","11400","-100","-0.87","133836000000"
"168330","내츄럴엔도텍","KOSDAQ","기타서비스","2525","0","0.00","73623152100"
"094860","네오리진","KOSDAQ","소프트웨어","1590","-55","-3.34","85348085190"
"253590","네오셈","KOSDAQ","반도체","3105","25","0.81","116745168240"
"212560","네오오토","KOSDAQ","운송장비·부품","8780","40","0.46","69142175140"
"095660","네오위즈","KOSDAQ","디지털컨텐츠","29800","-200","-0.67","656604826200"
"042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠","27650","0","0.00","244892344900"
"950220","네오이뮨텍(Reg.S)","KOSDAQ","기타서비스","9540","-60","-0.63","938898275400"
"311390","네오크레마","KOSDAQ","음식료·담배","11650","-1850","-13.70","85231341750"
"085910","네오티스","KOSDAQ","운송장비·부품","4765","15","0.32","60902699135"
"092730","네오팜","KOSDAQ","화학","31150","-50","-0.16","255659295150"
"290660","네오펙트","KOSDAQ","의료·정밀기기","3405","40","1.19","64375883400"
"306620","네온테크","KOSDAQ","기계·장비","3350","-45","-1.33","133376544900"
"153460","네이블","KOSDAQ","소프트웨어","8160","0","0.00","53284914240"
"007390","네이처셀","KOSDAQ","제약","23050","-300","-1.28","1415418787750"
"033640","네패스","KOSDAQ","반도체","35800","150","0.42","825519431600"
"330860","네패스아크","KOSDAQ","반도체","46750","2100","4.70","569604103750"
"089140","넥스턴바이오","KOSDAQ","비금속","7010","-320","-4.37","232878256640"
"065170","넥스트BT","KOSDAQ","유통","1500","-5","-0.33","132359347500"
"137940","넥스트아이","KOSDAQ","의료·정밀기기","1515","105","7.45","116831002095"
"348210","넥스틴","KOSDAQ","반도체","56800","2300","4.22","543201120000"
"041140","넥슨지티","KOSDAQ","디지털컨텐츠","11550","50","0.43","408561869100"
"217270","넵튠","KOSDAQ","출판·매체복제","21050","200","0.96","667533853100"
"225570","넷게임즈","KOSDAQ","디지털컨텐츠","12450","50","0.40","359194539150"
"104620","노랑풍선","KOSDAQ","기타서비스","13900","0","0.00","198727605000"
"194700","노바렉스","KOSDAQ","음식료·담배","43950","-300","-0.68","395714373000"
"285490","노바텍","KOSDAQ","기타제조","35350","1300","3.82","356389650400"
"278650","노터스","KOSDAQ","기타서비스","29050","-150","-0.51","221342640400"
"144510","녹십자랩셀","KOSDAQ","기타서비스","106100","500","0.47","1119785129400"
"031390","녹십자셀","KOSDAQ","제약","40200","50","0.12","524014919400"
"142280","녹십자엠에스","KOSDAQ","제약","9990","-10","-0.10","210961657170"
"234690","녹십자웰빙","KOSDAQ","제약","10900","50","0.46","193499808400"
"065560","녹원씨엔아이","KOSDAQ","출판·매체복제","5770","0","0.00","99593806250"
"054050","농우바이오","KOSDAQ","농업, 임업 및 어업","12100","-150","-1.22","193969788100"
"069140","누리플랜","KOSDAQ","금속","8020","-10","-0.12","56963998860"
"040160","누리플렉스","KOSDAQ","소프트웨어","8450","20","0.24","101869270750"
"126870","뉴로스","KOSDAQ","기계·장비","2230","0","0.00","79475828550"
"060260","뉴보텍","KOSDAQ","화학","1460","-10","-0.68","48813275000"
"012340","뉴인텍","KOSDAQ","IT부품","4015","5","0.12","120628675530"
"214870","뉴지랩파마","KOSDAQ","유통","12400","100","0.81","377362714800"
"270870","뉴트리","KOSDAQ","음식료·담배","30850","750","2.49","281142960400"
"144960","뉴파워프라즈마","KOSDAQ","기계·장비","6440","20","0.31","281380498560"
"085670","뉴프렉스","KOSDAQ","IT부품","2990","20","0.67","72073211470"
"119860","다나와","KOSDAQ","인터넷","32800","650","2.02","428854161600"
"064260","다날","KOSDAQ","디지털컨텐츠","6340","10","0.16","437136913600"
"093640","다믈멀티미디어","KOSDAQ","반도체","4265","-100","-2.29","56045836140"
"340360","다보링크","KOSDAQ","통신장비","2470","-140","-5.36","101048095200"
"039560","다산네트웍스","KOSDAQ","통신장비","8380","-100","-1.18","304871422440"
"032190","다우데이타","KOSDAQ","유통","14100","50","0.36","540030000000"
"068240","다원시스","KOSDAQ","IT부품","20700","-350","-1.66","653383224900"
"020400","대동금속","KOSDAQ","금속","11950","150","1.27","38110533700"
"008830","대동기어","KOSDAQ","기계·장비","7190","150","2.13","64620268800"
"048470","대동스틸","KOSDAQ","금속","7120","70","0.99","71200000000"
"004780","대륙제관","KOSDAQ","금속","6120","30","0.49","97327577880"
"017650","대림제지","KOSDAQ","종이·목재","12050","100","0.84","108450000000"
"007720","대명소노시즌","KOSDAQ","유통","1330","0","0.00","134064598500"
"317850","대모","KOSDAQ","기계·장비","6060","50","0.83","50445985200"
"290670","대보마그네틱","KOSDAQ","기계·장비","36000","450","1.27","281682000000"
"078140","대봉엘에스","KOSDAQ","제약","10150","0","0.00","112528776850"
"036480","대성미생물","KOSDAQ","제약","17750","-50","-0.28","67450000000"
"025440","대성엘텍","KOSDAQ","일반전기전자","1100","-15","-1.35","111068477300"
"027830","대성창투","KOSDAQ","금융","3720","-10","-0.27","148800000000"
"104040","대성파인텍","KOSDAQ","운송장비·부품","2400","15","0.63","75123074400"
"332290","대신밸런스제7호스팩","KOSDAQ","금융","2400","0","0.00","12492000000"
"336570","대신밸런스제8호스팩","KOSDAQ","금융","2450","5","0.20","13744500000"
"369370","대신밸런스제9호스팩","KOSDAQ","금융","2350","0","0.00","9893500000"
"020180","대신정보통신","KOSDAQ","컴퓨터서비스","2390","-20","-0.83","91845106850"
"045390","대아티아이","KOSDAQ","일반전기전자","6410","-80","-1.23","456081256020"
"108380","대양전기공업","KOSDAQ","운송장비·부품","17550","100","0.57","167906694150"
"006580","대양제지","KOSDAQ","종이·목재","3260","0","0.00","87531000000"
"007680","대원","KOSDAQ","건설","10200","-250","-2.39","137154034800"
"048910","대원미디어","KOSDAQ","유통","32500","-500","-1.52","408815745000"
"005710","대원산업","KOSDAQ","운송장비·부품","7240","0","0.00","145072224000"
"290380","대유","KOSDAQ","화학","8150","-30","-0.37","115457790000"
"290120","대유에이피","KOSDAQ","운송장비·부품","7080","-80","-1.12","80937342240"
"120240","대정화금","KOSDAQ","화학","31800","300","0.95","228654433800"
"003310","대주산업","KOSDAQ","음식료·담배","2545","0","0.00","90073530750"
"078600","대주전자재료","KOSDAQ","IT부품","57600","200","0.35","891682156800"
"096350","대창솔루션","KOSDAQ","금속","647","2","0.31","105953372823"
"140520","대창스틸","KOSDAQ","금속","3510","30","0.86","74093442930"
"131220","대한과학","KOSDAQ","유통","11600","100","0.87","86472084000"
"010170","대한광통신","KOSDAQ","일반전기전자","3070","10","0.33","226386788750"
"060900","대한그린파워","KOSDAQ","화학","1890","-50","-2.58","299677902930"
"054670","대한뉴팜","KOSDAQ","제약","11000","-50","-0.45","157904120000"
"023910","대한약품","KOSDAQ","제약","31500","150","0.48","189000000000"
"021040","대호특수강","KOSDAQ","금속","969","0","0.00","70846328394"
"021045","대호특수강우","KOSDAQ","금속","1540","10","0.65","6533397640"
"067080","대화제약","KOSDAQ","제약","10900","-100","-0.91","202921485000"
"298540","더네이쳐홀딩스","KOSDAQ","섬유·의류","33250","450","1.37","483609812000"
"299170","더블유에스아이","KOSDAQ","유통","2890","-10","-0.34","84497713070"
"213420","덕산네오룩스","KOSDAQ","반도체","70600","-1200","-1.67","1695106847200"
"317330","덕산테코피아","KOSDAQ","반도체","28800","-950","-3.19","529269926400"
"077360","덕산하이메탈","KOSDAQ","일반전기전자","14850","-50","-0.34","337369739850"
"090410","덕신하우징","KOSDAQ","금속","2305","-55","-2.33","106223838975"
"263600","덕우전자","KOSDAQ","일반전기전자","8950","520","6.17","142576274500"
"194480","데브시스터즈","KOSDAQ","디지털컨텐츠","84800","3700","4.56","971587520000"
"263800","데이타솔루션","KOSDAQ","정보기기","5500","-20","-0.36","88553190000"
"206560","덱스터","KOSDAQ","오락·문화","13950","-300","-2.11","353606497200"
"261200","덴티스","KOSDAQ","의료·정밀기기","12050","50","0.42","177832574500"
"067990","도이치모터스","KOSDAQ","유통","7700","-110","-1.41","228102536200"
"006620","동구바이오제약","KOSDAQ","제약","9390","50","0.54","267286274880"
"100130","동국S&C","KOSDAQ","금속","6080","0","0.00","347429440000"
"005160","동국산업","KOSDAQ","금속","4000","10","0.25","216977928000"
"075970","동국알앤에스","KOSDAQ","비금속","4745","55","1.17","87308000000"
"086450","동국제약","KOSDAQ","제약","24500","-100","-0.41","1089270000000"
"099410","동방선기","KOSDAQ","운송장비·부품","3320","0","0.00","44956126640"
"033500","동성화인텍","KOSDAQ","화학","11200","-200","-1.75","323173424000"
"025950","동신건설","KOSDAQ","건설","46500","1550","3.45","390600000000"
"088130","동아엘텍","KOSDAQ","기계·장비","12150","-100","-0.82","129554696700"
"041930","동아화성","KOSDAQ","화학","15700","-300","-1.88","248060000000"
"060380","동양에스텍","KOSDAQ","금속","4130","60","1.47","81361000000"
"079960","동양이엔피","KOSDAQ","IT부품","18750","-100","-0.53","147375000000"
"228340","동양파일","KOSDAQ","비금속","5570","-20","-0.36","111400000000"
"088910","동우팜투테이블","KOSDAQ","음식료·담배","3120","40","1.30","80595103680"
"094170","동운아나텍","KOSDAQ","반도체","6860","-220","-3.11","120581691160"
"013120","동원개발","KOSDAQ","건설","6080","-20","-0.33","552113248000"
"109860","동일금속","KOSDAQ","금속","14300","100","0.70","100100000000"
"032960","동일기연","KOSDAQ","IT부품","16500","400","2.48","57804202500"
"023790","동일철강","KOSDAQ","금속","8850","780","9.67","65004002250"
"005290","동진쎄미켐","KOSDAQ","반도체","26000","-400","-1.52","1336776844000"
"025900","동화기업","KOSDAQ","종이·목재","70200","-2600","-3.57","1418122625400"
"073190","듀오백","KOSDAQ","기타제조","3565","20","0.56","42666062600"
"030350","드래곤플라이","KOSDAQ","디지털컨텐츠","2455","-155","-5.94","41998649815"
"203650","드림시큐리티","KOSDAQ","출판·매체복제","5290","-20","-0.38","267704438660"
"223250","드림씨아이에스","KOSDAQ","기타서비스","14900","250","1.71","84319904600"
"060570","드림어스컴퍼니","KOSDAQ","디지털컨텐츠","5180","-10","-0.19","294534007460"
"217620","디딤","KOSDAQ","숙박·음식","2070","-40","-1.90","78741460710"
"187870","디바이스이엔지","KOSDAQ","반도체","36050","700","1.98","253669754450"
"066670","디스플레이텍","KOSDAQ","IT부품","8420","-140","-1.64","157385949560"
"110990","디아이티","KOSDAQ","IT부품","10750","150","1.42","203175000000"
"263690","디알젬","KOSDAQ","의료·정밀기기","12050","200","1.69","136473600500"
"214680","디알텍","KOSDAQ","의료·정밀기기","1585","-5","-0.31","89684747645"
"263720","디앤씨미디어","KOSDAQ","디지털컨텐츠","42400","-700","-1.62","520464706400"
"109740","디에스케이","KOSDAQ","기계·장비","8350","-20","-0.24","169962271050"
"131030","디에이치피코리아","KOSDAQ","제약","7440","-10","-0.13","123242089680"
"196490","디에이테크놀로지","KOSDAQ","기계·장비","6340","210","3.43","151288928380"
"066900","디에이피","KOSDAQ","IT부품","4605","-25","-0.54","104738436315"
"127120","디엔에이링크","KOSDAQ","기타서비스","4105","-95","-2.26","67296105660"
"092070","디엔에프","KOSDAQ","화학","24800","-400","-1.59","286982078400"
"134580","디엠티","KOSDAQ","통신장비","3255","95","3.01","36618750000"
"039840","디오","KOSDAQ","의료·정밀기기","49400","-50","-0.10","779250864600"
"104460","디와이피엔에프","KOSDAQ","기계·장비","36500","-1550","-4.07","391047312500"
"079810","디이엔티","KOSDAQ","기계·장비","6330","20","0.32","82523317470"
"113810","디젠스","KOSDAQ","운송장비·부품","1140","35","3.17","37195978140"
"043360","디지아이","KOSDAQ","정보기기","4175","75","1.83","37575000000"
"197140","디지캡","KOSDAQ","출판·매체복제","6410","60","0.94","55171946880"
"106520","디지탈옵틱","KOSDAQ","의료·정밀기기","5020","-20","-0.40","66060690000"
"068930","디지털대성","KOSDAQ","기타서비스","8490","-10","-0.12","252433076610"
"033130","디지틀조선","KOSDAQ","디지털컨텐츠","3475","-25","-0.71","128975552825"
"105740","디케이락","KOSDAQ","기계·장비","13500","0","0.00","114073812000"
"263020","디케이앤디","KOSDAQ","화학","9700","250","2.65","75303059400"
"290550","디케이티","KOSDAQ","IT부품","18200","1650","9.97","149810260600"
"187220","디티앤씨","KOSDAQ","기타서비스","6530","10","0.15","73679890230"
"131180","딜리","KOSDAQ","정보기기","2190","-25","-1.13","64276500000"
"315640","딥노이드","KOSDAQ","소프트웨어","45200","-500","-1.09","193953064400"
"317120","라닉스","KOSDAQ","일반전기전자","9480","-160","-1.66","91486740000"
"042510","라온시큐어","KOSDAQ","소프트웨어","4665","30","0.65","180380370090"
"232680","라온테크","KOSDAQ","반도체","31200","100","0.32","152443356000"
"300120","라온피플","KOSDAQ","IT부품","20700","-150","-0.72","217725829200"
"171120","라이온켐텍","KOSDAQ","화학","9440","0","0.00","178355357440"
"069540","라이트론","KOSDAQ","통신장비","5420","0","0.00","141255801520"
"347700","라이프시맨틱스","KOSDAQ","소프트웨어","12250","-200","-1.61","123967182500"
"214260","라파스","KOSDAQ","화학","61900","5100","8.98","531700325400"
"171010","램테크놀러지","KOSDAQ","반도체","5970","-130","-2.13","69293598960"
"084650","랩지노믹스","KOSDAQ","기타서비스","30800","-2250","-6.81","352662987600"
"217500","러셀","KOSDAQ","기계·장비","4005","-25","-0.62","127407060000"
"141080","레고켐바이오","KOSDAQ","기타서비스","57100","700","1.24","1377014349800"
"060300","레드로버","KOSDAQ","오락·문화","1830","0","0.00","48840480210"
"038390","레드캡투어","KOSDAQ","기타서비스","26550","150","0.57","228050694000"
"294140","레몬","KOSDAQ","화학","7820","-20","-0.26","289340000000"
"228670","레이","KOSDAQ","의료·정밀기기","33450","50","0.15","445103562300"
"228850","레이언스","KOSDAQ","의료·정밀기기","15650","-150","-0.95","259649369100"
"281740","레이크머티리얼즈","KOSDAQ","화학","5130","-230","-4.29","337197711240"
"277810","레인보우로보틱스","KOSDAQ","기계·장비","21550","400","1.89","347713861700"
"215100","로보로보","KOSDAQ","디지털컨텐츠","3640","15","0.41","74068372560"
"090360","로보스타","KOSDAQ","기계·장비","22850","-200","-0.87","222787500000"
"108490","로보티즈","KOSDAQ","소프트웨어","14650","200","1.38","164827150000"
"900260","로스웰","KOSDAQ","금융","335","-8","-2.33","60352408405"
"067730","로지시스","KOSDAQ","컴퓨터서비스","8240","-10","-0.12","79713117280"
"071280","로체시스템즈","KOSDAQ","반도체","5340","140","2.69","81683860020"
"038060","루멘스","KOSDAQ","반도체","1285","5","0.39","61812443665"
"085370","루트로닉","KOSDAQ","의료·정밀기기","18700","800","4.47","488807752400"
"08537M","루트로닉3우C","KOSDAQ","의료·정밀기기","25900","550","2.17","9459249800"
"060240","룽투코리아","KOSDAQ","디지털컨텐츠","7180","-50","-0.69","182582259120"
"058470","리노공업","KOSDAQ","반도체","177800","-1000","-0.56","2710093386000"
"039980","리노스","KOSDAQ","유통","1440","0","0.00","62749851840"
"019570","리더스 기술투자","KOSDAQ","금융","796","-9","-1.12","99774185384"
"016100","리더스코스메틱","KOSDAQ","화학","4385","-45","-1.02","83757420190"
"012700","리드코프","KOSDAQ","유통","10400","-450","-4.15","275039804000"
"302550","리메드","KOSDAQ","의료·정밀기기","31750","2800","9.67","194139058000"
"029480","릭스솔루션","KOSDAQ","통신장비","501","7","1.42","42293337339"
"277070","린드먼아시아","KOSDAQ","금융","6980","-80","-1.13","95325860000"
"042500","링네트","KOSDAQ","컴퓨터서비스","6750","0","0.00","103658926500"
